,D2,D5,D7,D10,D14,D15,D19,D27,D31,D32,D36,D38,D39,D47,D48,D49,D54,D56,D61,D62,D64,D66,D67,D69,D74,D75,D84,D87,D95,D99,D103,D107,target
2924,0.694168879,0.273440674,0.236071994,0.209659365,0.14454326,0.347532516,0.30852994,0.0,0.194051387,0.148501052,0.16666667,0.162078435,0.256301965,0.368782457,0.206741335,0.16769737,0.0662,0.138317505,0.430054435,0.242992206,0.0831,0.161738502,0.0782,0.174179654,0.308355739,0.282243095,0.124034798,0.528483553,0.0014,0.597503904,0.231399326,0.609034788,0
2925,0.586680606,0.269036454,0.260445787,0.216389879,0.129254297,0.565053846,0.135013161,0.0,0.0541,0.083,0.16666667,0.0761,0.0574,0.16105884,0.148687337,0.173190343,0.0288,0.0625,0.104368927,0.104940402,0.0,0.0,0.08,0.125804448,0.136571299,0.0805,0.0329,0.4343265,0.00015,0.546561327,0.163315737,0.638337577,0
2926,0.591785434,0.144413069,0.360595882,0.354686647,0.0941,0.539737553,0.0904,1.0,0.034,0.0931,0.0,0.193501383,0.112614459,0.243851919,0.000517,0.0,0.0669,0.072,0.0176,0.0,0.0789,0.129210093,0.234612624,0.06,0.175335165,0.0,0.0256,0.279919551,0.000284,0.574590133,0.23326211,0.72107619,1
2927,0.493893148,0.386416129,0.332528387,0.314019968,0.0613,0.574638676,0.0492,0.0,0.0649,0.0207,0.0,0.091,0.0683,0.133266967,0.0512,0.0,0.0211,0.0,0.210099962,0.0718,0.0,0.0,0.0,0.0247,0.0977,0.0396,0.0296,0.45064243,4.72e-06,0.295970604,0.311398736,0.692693506,0
2928,0.586195861,0.372529941,0.244960277,0.256879978,0.150395254,0.523582561,0.0598,0.0,0.0324,0.0103,0.16666667,0.043,0.0,0.0844,0.109899326,0.134048329,0.0288,0.0758,0.0709,0.0718,0.0831,0.0,0.0,0.0832,0.0409,0.0688,0.0193,0.45064243,4.72e-06,0.295970604,0.116513033,0.594242928,0
2929,0.605422382,0.181304918,0.302779752,0.316269505,0.0956,0.36195756,0.136148564,1.0,0.152470045,0.0621,0.0,0.175286803,0.0829,0.25257958,0.0502,0.0254,0.0146,0.0802,0.165264744,0.0118,0.0878,0.0542,0.253620587,0.134713011,0.199639696,0.012,0.0692,0.390392196,0.000483,0.575936145,0.268923022,0.645479082,1
2930,0.609741473,0.129564495,0.175267933,0.226494908,0.0967,0.43126958,0.22835486,0.0,0.317317515,0.187134305,0.146735246,0.165466178,0.0751,0.227918147,0.122927838,0.0982,0.106013994,0.110146179,0.0282,0.143658037,0.117867524,0.10210308,0.210354829,0.128262984,0.324286916,0.121177023,0.0558,0.390392365,0.0013,0.732486581,0.268881223,0.674973866,0
2931,0.664442731,0.199676404,0.333414557,0.350611841,0.117277995,0.542399138,0.0699,0.0,0.105805114,0.134608331,0.0,0.0562,0.0,0.0909,0.0309,0.0,0.18621936,0.0,0.0102,0.0,0.0,0.0232,0.103005069,0.0693,0.126103578,0.0723,0.0194,0.279919721,0.000196,0.43916452,0.255165071,0.726841752,0
2932,0.533813946,0.150785511,0.136009478,0.16124063,0.0766,0.435125923,0.163649259,0.0,0.144310741,0.172089204,0.0,0.119103669,0.22522892,0.239645405,0.0393,0.0391,0.0,0.117573089,0.152960004,0.0,0.0589,0.0253,0.182476472,0.06,0.259013201,0.0,0.0672,0.335155789,0.000593,0.620161707,0.344894432,0.649893385,0
2933,0.597478178,0.168919471,0.114270473,0.1,0.147913827,0.517464408,0.233844732,0.0,0.118416243,0.10653141,0.333333341,0.0893,0.0375,0.224787668,0.287919594,0.346380685,0.0576,0.0758,0.0223,0.176769418,0.0831,0.0,0.160028973,0.238260528,0.167544825,0.149351441,0.106445123,0.482119026,0.000983,0.666005508,0.132940254,0.512372245,0
2934,0.768149572,0.465791482,0.207030612,0.29461268,0.216299476,0.347473626,0.0794,1.0,0.0,0.0561,0.16666667,0.0,0.0,0.103193127,0.156916769,0.161028595,0.0579,0.202866166,0.0508,0.143658037,0.161919076,0.161738502,0.0,0.163506739,0.0219,0.150419545,0.02,0.478260634,2.12e-05,0.433933033,0.0795,0.585340122,0
2935,0.504331655,0.110432336,0.212581613,0.195408798,0.0951,0.536713154,0.168628795,1.0,0.0757,0.113772785,0.0,0.0554,0.346846388,0.274097467,0.0681,0.0783,0.0,0.0,0.0709,0.0331,0.0,0.0506,0.238233186,0.0766,0.238616296,0.0,0.0909,0.203353556,0.00645,0.570308794,0.289784437,0.621956514,0
2936,0.710053458,0.177167937,0.367321374,0.319882929,0.147623222,0.573756809,0.178284087,1.0,0.155167776,0.111309228,0.151829477,0.1140411,0.0829,0.301676462,0.256271002,0.0762,0.0672,0.384403859,0.165264744,0.0545,0.421145018,0.0542,0.156408411,0.191982307,0.208338765,0.329510103,0.0725,0.445628773,0.000814,0.635202443,0.137737366,0.561042736,0
2937,0.559351061,0.141302464,0.402142048,0.365940827,0.110489639,0.574185678,0.106401929,1.0,0.0367,0.10820967,0.0759,0.0764,0.22522892,0.24830043,0.128135499,0.0254,0.0263,0.152126484,0.00587,0.0213,0.166666669,0.0895,0.234612624,0.0663,0.179525033,0.158757243,0.0583,0.219669656,0.00268,0.515752025,0.199745269,0.583203868,1
2938,0.556415158,0.298912307,0.184190627,0.200964864,0.10249304,0.514066416,0.0975,1.0,0.169463044,0.0,0.0,0.106538771,0.0,0.134126192,0.0,0.0,0.0116,0.112367844,0.0833,0.0,0.0,0.0,0.0,0.00469,0.146639035,0.0,0.0336,0.423024396,5.23e-06,0.360816802,0.54450545,0.74314945,1
2939,0.449440939,0.17293109,0.226632376,0.170070771,0.064,0.362000819,0.123026985,1.0,0.135904587,0.0621,0.0,0.0734,0.359969528,0.27539245,0.0251,0.0,0.0,0.0,0.218571731,0.0,0.0,0.0449,0.232892827,0.0376,0.233917263,0.0,0.183903897,0.327711908,0.000997,0.50786897,0.457288488,0.694964112,0
2940,0.545835651,0.140939805,0.330541202,0.327533046,0.0978,0.542692612,0.227344101,0.0,0.195678393,0.289694627,0.0,0.183737125,0.315841745,0.336425329,0.0284,0.0,0.0,0.00951,0.116756773,0.0,0.0104,0.0172,0.312816823,0.04,0.394120411,0.0,0.07,0.318840197,0.00124,0.651507335,0.331107467,0.737909521,0
2941,0.764628215,0.0284,0.284145565,0.319710134,0.177603552,0.361939263,0.557090912,1.0,0.0649,0.278167237,0.0,0.330932347,0.0751,0.712962397,0.746731343,0.141744296,0.716042632,0.0,0.19930603,0.580017362,0.0203,0.163244446,0.410028954,0.519791207,0.367180385,0.21546492,0.257848816,0.609182028,0.105030554,0.860167333,0.147430926,0.300646269,1
2942,0.548708792,0.485429404,0.180220119,0.140680489,0.0946,0.556349437,0.155218562,0.0,0.126991069,0.175939512,0.333333341,0.0,0.251475097,0.201454247,0.121376985,0.111528597,0.0576,0.124999999,0.278395491,0.209880801,0.0,0.0,0.0521,0.0761,0.208801488,0.161066062,0.138498165,0.514750718,7.27e-05,0.582362784,0.240473761,0.650719923,0
2943,0.387309786,0.192002759,0.419795934,0.386000724,0.0602,0.680959089,0.0488,0.0,0.0,0.0827,0.0,0.0101,0.300305209,0.180675736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253,0.208544548,0.0,0.141331698,0.0,0.0177,0.252301517,0.000126,0.40013755,0.354267856,0.787276376,0
2944,0.762427714,0.194566604,0.18805797,0.194445673,0.278977523,0.347509937,0.174252696,0.0,0.0861,0.11757833,0.0,0.107713867,0.0,0.160348818,0.144471341,0.144406306,0.0382,0.0625,0.171573311,0.104940402,0.0,0.161738502,0.0533,0.156738549,0.135099629,0.194548273,0.0874,0.390392196,0.000372,0.546088333,0.190125472,0.628146092,0
2945,0.749156552,0.0985,0.330482345,0.363773963,0.173925176,0.521972041,0.264822611,1.0,0.262357171,0.159320576,0.521214708,0.140457838,0.0,0.345430168,0.486873371,0.174391031,0.122245927,0.45637943,0.0915,0.207644495,0.50496893,0.0542,0.286748747,0.270727592,0.236913006,0.747306848,0.10278473,0.385379046,0.00599,0.720749056,0.117789148,0.556829239,1
2946,0.462299927,0.267663789,0.266932781,0.182501562,0.0606,0.593268453,0.0903,0.0,0.0973,0.0619,0.0,0.0531,0.227466941,0.185500619,0.0293,0.0391,0.0,0.0,0.152960004,0.0,0.0,0.0,0.132150615,0.0293,0.162765961,0.0,0.0374,0.379090093,6.68e-05,0.441634036,0.382919723,0.719545845,0
2947,0.806620668,0.461743085,0.177899272,0.234776166,0.203581013,0.431509423,0.155732794,1.0,0.154130922,0.0881,0.0,0.0,0.0,0.158415668,0.0518,0.0661,0.0291,0.296711258,0.217347804,0.0718,0.137788725,0.0,0.0,0.0893,0.146857395,0.0816,0.0124,0.45064243,3.79e-05,0.520845129,0.169225209,0.64391122,1
2948,0.637743815,0.259757835,0.214928527,0.204486044,0.124352262,0.503076063,0.131243927,0.0,0.171146593,0.0,0.0,0.153759385,0.0574,0.181892828,0.00103,0.170096261,0.320989351,0.0551,0.304077504,0.0,0.0,0.195772871,0.0,0.0907,0.156364145,0.209914839,0.0534,0.406708296,0.000131,0.525287724,0.352464083,0.702475254,0
2949,0.574079427,0.17985559,0.336520341,0.280264461,0.121309927,0.596279801,0.0869,1.0,0.0439,0.0983,0.0,0.104220475,0.165689141,0.179979582,0.00946,0.0,0.0,0.0625,0.154192273,0.0331,0.0,0.0,0.104272273,0.0181,0.163064174,0.0,0.0816,0.316409805,9.22e-05,0.451963164,0.345461922,0.686007079,1
2950,0.382930012,0.463148538,0.297939004,0.223324602,0.039,0.65779486,0.422560001,0.0,0.410827013,0.186173642,0.0,0.509530761,0.729806782,0.812133001,0.0,0.0,0.0,0.0,0.709022232,0.0,0.0,0.0,0.580738602,0.0,0.712181175,0.0,0.175577421,0.61635199,0.0015,0.894759458,0.556850085,0.7724972,0
2951,0.781594482,0.372529941,0.339335321,0.413905044,0.490070587,0.534093289,0.149899011,1.0,0.0,0.0103,0.16666667,0.0,0.267255647,0.191481843,0.0806,0.0949,0.0288,0.0758,0.19553777,0.0718,0.0831,0.0,0.0,0.0539,0.0942,0.0796,0.123922264,0.45064243,4.72e-06,0.295970604,0.168801804,0.618855497,1
2952,0.609805408,0.136188707,0.212715292,0.197049455,0.124330889,0.536705112,0.107805783,1.0,0.0536,0.109332319,0.0,0.0332,0.112614459,0.132169202,0.0896,0.0783,0.0624,0.0,0.0,0.0331,0.0,0.0232,0.129706739,0.0953,0.141124039,0.0,0.064,0.219669486,0.00153,0.501443087,0.212118425,0.621327819,1
2953,0.530274847,0.0984,0.0981,0.0174,0.107827624,0.51626875,0.334715014,0.0,0.281092173,0.129341672,0.16666667,0.164628752,0.209816909,0.348683771,0.21680829,0.251474354,0.0288,0.138317505,0.210099962,0.138051795,0.111929624,0.0,0.250905137,0.197665836,0.316407502,0.137636815,0.327933033,0.404551314,0.0122,0.676791373,0.260837024,0.575787053,1
2954,0.58456397,0.208789482,0.384233837,0.342248325,0.104516207,0.52450179,0.049,0.0,0.0324,0.0473,0.0,0.0761,0.115385347,0.148440931,0.0146,0.0,0.12338739,0.0,0.0709,0.0,0.0545,0.0211,0.0782,0.0601,0.0998,0.0,0.0289,0.279919721,0.000116,0.368873023,0.302963588,0.760729878,0
2955,0.436629433,0.10854282,0.402624354,0.367635573,0.0812,0.596713751,0.132078621,1.0,0.0581,0.16531249,0.0,0.109587565,0.375381518,0.304828896,0.00946,0.0,0.0,0.0,0.0112,0.0,0.0,0.0759,0.341925388,0.0133,0.271559783,0.0117,0.0615,0.120499114,0.00704,0.558310007,0.316502706,0.759033816,1
2956,0.54392559,0.253280341,0.171357593,0.190897614,0.0739,0.350318453,0.0903,0.0,0.0512,0.074,0.0,0.048,0.187690762,0.170435587,0.0544,0.0391,0.0,0.0,0.0709,0.0,0.0,0.161738502,0.130340334,0.0669,0.135859733,0.0,0.0386,0.379090093,6.37e-05,0.455338591,0.307355982,0.646365467,0
2957,0.631993195,0.348212775,0.209719671,0.182891921,0.106942129,0.347463932,0.0915,0.0,0.130599369,0.0,0.0,0.0399,0.0,0.101995192,0.152700773,0.0982,0.0391,0.0,0.0,0.143658037,0.0,0.32347701,0.111513405,0.124633034,0.0683,0.121177023,0.0177,0.45064243,2.53e-05,0.515105296,0.182294697,0.662769466,0
2958,0.813053894,0.384862045,0.162790353,0.247361029,0.186755076,0.350314455,0.149281893,0.0,0.0856,0.031,0.16666667,0.0326,0.0906,0.161459164,0.10568333,0.0949,0.0288,0.127288613,0.151838225,0.0718,0.0831,0.161738502,0.0502,0.0916,0.118489162,0.0688,0.0181,0.45064243,2.39e-05,0.503015388,0.180331593,0.61255982,1
2959,0.769430488,0.301376073,0.304231428,0.33389621,0.215736874,0.36209804,0.107529581,0.0,0.017,0.0473,0.0,0.0843,0.0906,0.191727896,0.0251,0.0343,0.0,0.0,0.184639564,0.0,0.0254,0.0136,0.126810292,0.0376,0.145998272,0.0,0.0495,0.443198549,8.07e-05,0.427057975,0.0963,0.350713057,0
2960,0.617372649,0.136053272,0.312302156,0.325285839,0.117424873,0.577116518,0.136880115,1.0,0.172013391,0.104344747,0.0,0.0711,0.112614459,0.182030148,0.133898273,0.0321,0.104648079,0.0,0.0709,0.176769418,0.0549,0.0464,0.130340334,0.104198311,0.200836725,0.0792,0.071,0.274906063,0.00319,0.563540548,0.226539268,0.660398609,1
2961,0.497009014,0.138629054,0.199807091,0.224767167,0.067,0.34579392,0.11650146,1.0,0.110120655,0.103429798,0.0,0.0101,0.375381518,0.242218778,0.0392,0.0,0.0112,0.0,0.0785,0.0,0.0,0.161136135,0.315170179,0.0423,0.219311656,0.0,0.0388,0.279919551,0.000298,0.585883021,0.355592164,0.746519929,0
2962,0.882760867,0.504101784,0.160550947,0.231853465,0.265974591,0.350305447,0.171437511,0.0,0.0487,0.0103,0.16666667,0.0,0.0605,0.168198375,0.195625677,0.157420337,0.0295,0.127288613,0.195860751,0.0718,0.0837,0.161738502,0.0,0.0916,0.120854768,0.0688,0.0595,0.542369091,4.5e-05,0.510879159,0.0556,0.365526334,0
2963,0.720354014,0.232227416,0.168815832,0.186287989,0.144054864,0.517310594,0.13525922,0.0,0.0983,0.049,0.155221122,0.0734,0.272753322,0.237408514,0.0512,0.0519,0.265158478,0.0,0.14766951,0.216833361,0.0,0.0942,0.104272273,0.0961,0.148645807,0.124680935,0.0782,0.399264246,0.000373,0.479522188,0.199192531,0.402846152,0
2964,0.486269554,0.134264032,0.280813075,0.263974847,0.0873,0.542521846,0.137170315,1.0,0.108929117,0.149852429,0.0,0.111262393,0.22522892,0.243598583,0.0607,0.0,0.0211,0.0625,0.0821,0.0718,0.0,0.0506,0.238233186,0.038,0.232649646,0.0396,0.0618,0.219669486,0.00282,0.544307325,0.300421684,0.70577419,0
2965,0.649313524,0.129091862,0.256167028,0.233764943,0.109686933,0.361818413,0.294916721,1.0,0.195370614,0.223389138,0.16666667,0.187429362,0.300305209,0.425034962,0.231191102,0.182509193,0.180206942,0.0625,0.254536157,0.248598448,0.0,0.0114,0.389844343,0.16700653,0.359187904,0.358292023,0.10347917,0.374077112,0.00191,0.710114617,0.242392114,0.652877974,0
2966,0.721158079,0.102833457,0.172534464,0.192200088,0.156605329,0.36189968,0.211385105,1.0,0.0677,0.149452084,0.0759,0.0562,0.0,0.190356626,0.315084522,0.142826033,0.220518009,0.214626483,0.0108,0.0544,0.166666669,0.0711,0.177679233,0.268066594,0.140703937,0.492411938,0.0871,0.330142639,0.00441,0.667227694,0.151824796,0.569979035,1
2967,0.662222455,0.120158355,0.270035117,0.270666624,0.184412856,0.532060759,0.203158233,1.0,0.137868303,0.141806544,0.0,0.0562,0.0,0.213063566,0.140287097,0.0558,0.0499,0.0,0.200046833,0.176769418,0.0,0.0157,0.0812,0.102766571,0.209436203,0.188927312,0.113549874,0.258590301,0.00733,0.560706172,0.190487899,0.609842795,1
2968,0.673503873,0.229110712,0.217881875,0.199439958,0.122986513,0.524222328,0.161804986,1.0,0.188221137,0.186448833,0.0,0.119103669,0.0,0.183829105,0.133381324,0.0728,0.121856647,0.189548657,0.121669893,0.176769418,0.0789,0.0,0.158761782,0.128610068,0.191999785,0.141121548,0.028,0.406708127,0.000254,0.634577455,0.181662294,0.627035814,1
2969,0.376759327,0.0932,0.407803971,0.371772666,0.0725,0.682708861,0.120645851,1.0,0.0,0.144801726,0.0,0.0405,0.525534107,0.333708376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101199514,0.364952945,0.0,0.258062132,0.0,0.0637,0.120498945,0.0063,0.588796418,0.344580197,0.786582974,1
2970,0.561350419,0.158790008,0.0992,0.0458,0.111860922,0.517844121,0.252775738,0.0,0.216224731,0.074,0.0,0.178940987,0.15915565,0.339227367,0.235436875,0.117426033,0.0423,0.0625,0.244534813,0.143658037,0.0433,0.0,0.189717596,0.137142618,0.270110012,0.0792,0.254943539,0.44848511,0.00536,0.595918559,0.225203158,0.537359463,0
2971,0.597515694,0.451459775,0.143326992,0.142651466,0.0973,0.35031195,0.222173652,1.0,0.283100448,0.0355,0.0,0.200744654,0.0193,0.238854008,0.0929,0.0391,0.0316,0.402414096,0.0,0.0,0.221569029,0.32347701,0.111513405,0.173847029,0.199799368,0.0295,0.0149,0.45064243,0.000134,0.658503004,0.267190554,0.715008887,1
2972,0.483176394,0.142822043,0.349474951,0.304732605,0.0868,0.585801091,0.14391045,1.0,0.0,0.217311421,0.0,0.0405,0.375381518,0.274660358,0.0587,0.0783,0.0,0.0,0.089,0.0,0.0,0.0759,0.322518392,0.0585,0.237419266,0.0,0.065,0.219669486,0.00316,0.538771662,0.270768104,0.686469752,1
2973,0.483176394,0.216167106,0.257544469,0.25040772,0.0677,0.543842022,0.0634,0.0,0.0595,0.0724,0.0,0.025,0.187690762,0.140990541,0.0293,0.0391,0.0,0.0625,0.0,0.0,0.0,0.0,0.158218692,0.0293,0.128625444,0.0,0.0125,0.323853855,4.2e-05,0.441130605,0.288930743,0.706005451,0
2974,0.729007711,0.268406212,0.306954208,0.364718156,0.159269005,0.362116176,0.0747,1.0,0.0791,0.0613,0.0759,0.0281,0.0,0.1068727,0.182585398,0.0645,0.0263,0.152126484,0.0229,0.0213,0.166666669,0.0271,0.126810292,0.133151119,0.0792,0.158757243,0.0276,0.406708296,6.71e-05,0.448229683,0.115213805,0.569403732,1
2975,0.42154591,0.18218222,0.20648969,0.122169838,0.0481,0.559677226,0.437374507,0.0,0.584239074,0.118998697,0.16666667,0.213769968,0.737639896,0.617453845,0.0607,0.0558,0.0288,0.0625,0.425413327,0.104940402,0.0,0.0,0.630340372,0.038,0.616508494,0.0805,0.169844016,0.498435803,0.002,0.878517141,0.524451996,0.682300988,0
2976,0.439357393,0.116416576,0.42309653,0.389896577,0.0989,0.682984062,0.108619791,1.0,0.0,0.103429798,0.0,0.0304,0.401017321,0.254234482,0.0,0.0,0.0,0.0,0.0665,0.0,0.0,0.0832,0.260680671,0.0,0.215386484,0.0,0.0789,0.120499114,0.00493,0.516711247,0.350756695,0.790416658,1
2977,0.6263366,0.200395818,0.277901069,0.261129285,0.118340649,0.359628244,0.130491656,1.0,0.0711,0.0576,0.0,0.0812,0.223115388,0.234408106,0.0932,0.0595,0.124753312,0.0,0.163185401,0.0,0.0,0.0521,0.229362792,0.112542848,0.165934442,0.12572987,0.057,0.362774162,0.000379,0.539344851,0.298534311,0.703386853,0
2978,0.605422382,0.162532589,0.303679196,0.297593507,0.126971901,0.573275888,0.172758521,1.0,0.0541,0.118998697,0.187111415,0.0734,0.398375448,0.312497134,0.0386,0.0626,0.17901066,0.0,0.115423543,0.170727379,0.0,0.0506,0.239463394,0.092,0.20644573,0.0773,0.0723,0.327712077,0.00143,0.551475972,0.212033843,0.348305518,1
2979,0.555067063,0.0596,0.10925967,0.1239359,0.123110627,0.515213709,0.239171678,1.0,0.0,0.185998446,0.16666667,0.124775281,0.300305209,0.356421295,0.187475329,0.212332341,0.0288,0.0758,0.0112,0.104940402,0.0831,0.101199514,0.286748747,0.168409338,0.252519558,0.137636815,0.117445112,0.214655998,0.0302,0.684892587,0.193208312,0.553624554,0
2980,0.546952471,0.317711161,0.267653999,0.252080123,0.0927,0.547889581,0.0634,1.0,0.0324,0.0429,0.0,0.0711,0.0375,0.113904141,0.0806,0.0391,0.0,0.0,0.0709,0.0718,0.0,0.0,0.0521,0.0539,0.075,0.103207611,0.0158,0.423024227,8.6e-06,0.418281109,0.185972565,0.649108011,1
2981,0.515540775,0.178842575,0.129021663,0.0691,0.0917,0.554732249,0.236453377,0.0,0.330480988,0.10498061,0.16666667,0.125841075,0.183163794,0.243842643,0.0891,0.0558,0.0288,0.124999999,0.351904398,0.204274582,0.0433,0.0,0.0836,0.0781,0.276300357,0.218169843,0.161551864,0.382948823,0.00208,0.580206896,0.360462057,0.662631089,1
2982,0.467970942,0.147561973,0.301446376,0.276929306,0.0734,0.538634193,0.0747,0.0,0.0776,0.0827,0.0,0.0663,0.22522892,0.180917134,0.000517,0.0,0.0669,0.0,0.0117,0.0,0.0,0.115656589,0.236422905,0.0174,0.172870518,0.0,0.037,0.208367383,0.000593,0.485769044,0.349297153,0.766833787,1
2983,0.431836422,0.251795822,0.185892145,0.166019473,0.0354,0.350384654,0.0735,0.0,0.11892361,0.0,0.0,0.0502,0.110732452,0.114085973,0.0251,0.0,0.0,0.0551,0.0709,0.0,0.0,0.161738502,0.0836,0.0376,0.104886194,0.0,0.0,0.395406193,5.73e-06,0.406309355,0.587023454,0.752706165,0
2984,0.456231041,0.216444975,0.183936268,0.109194491,0.0634,0.54751902,0.0613,0.0,0.108112365,0.0222,0.0,0.0399,0.08,0.0904,0.0293,0.0391,0.0,0.0,0.0,0.0,0.0,0.0,0.139391748,0.0293,0.0945,0.0,0.0137,0.323853855,2.19e-05,0.332879874,0.368094654,0.690495962,0
2985,0.597146391,0.108724649,0.414423644,0.383373142,0.117983964,0.574014363,0.149681279,1.0,0.0592,0.155308911,0.0759,0.127553981,0.187690762,0.279955603,0.157985393,0.0645,0.0263,0.152126484,0.017,0.0213,0.221591322,0.11053637,0.260680671,0.118356544,0.220197483,0.158757243,0.0792,0.203353725,0.0082,0.584241907,0.194829642,0.578023102,1
2986,0.769430488,0.28527748,0.305668001,0.332364273,0.215736874,0.362115207,0.107529581,0.0,0.017,0.0473,0.0,0.0843,0.0906,0.191727896,0.0251,0.0343,0.0,0.0,0.184639564,0.0,0.0254,0.0136,0.126810292,0.0376,0.145998272,0.0,0.0494,0.443198549,8.07e-05,0.45607833,0.0963,0.356457734,0
2987,0.499518518,0.309329238,0.201437684,0.174740395,0.077,0.533909287,0.144581081,0.0,0.113574869,0.248449197,0.0,0.0199,0.0841,0.0863,0.0482,0.0391,0.0,0.312499998,0.0709,0.0662,0.0,0.0,0.0558,0.056,0.184991631,0.0,0.0,0.395406023,3.69e-05,0.586733163,0.334148015,0.694775002,0
2988,0.579691354,0.25039781,0.322968813,0.338185335,0.117636466,0.564511603,0.111787159,0.0,0.137916076,0.103429798,0.333333341,0.112366266,0.0,0.143122649,0.121376985,0.111528597,0.0576,0.0,0.0,0.209880801,0.0,0.0,0.104272273,0.0761,0.150059707,0.161066062,0.0266,0.406708296,0.000126,0.544880514,0.194857181,0.655170832,0
2989,0.650084918,0.143664465,0.268038485,0.309365822,0.116281466,0.519911993,0.159396183,0.0,0.137152466,0.124329736,0.0,0.0915,0.262767054,0.292596624,0.142364977,0.0159,0.302349866,0.0,0.0768,0.145004342,0.00507,0.117399979,0.260047083,0.0854,0.23106452,0.0473,0.0713,0.300093874,0.0011,0.581488632,0.23792153,0.408668827,0
2990,0.587506204,0.146595858,0.402263073,0.363395669,0.122362158,0.574183634,0.118066699,1.0,0.0479,0.118377439,0.0759,0.0663,0.187690762,0.232597951,0.157468445,0.0645,0.0263,0.152126484,0.017,0.0213,0.166666669,0.0895,0.208544548,0.0955,0.17158841,0.158757243,0.064,0.24728769,0.00302,0.516381739,0.176819448,0.57507474,1
2991,0.647893562,0.247057038,0.303776257,0.373538769,0.115948786,0.362093395,0.0629,1.0,0.0226,0.0414,0.16666667,0.112366266,0.0,0.135794179,0.10568333,0.0949,0.0288,0.0758,0.00587,0.0718,0.0831,0.0136,0.152878347,0.0916,0.0779,0.0688,0.0239,0.379090093,5.28e-05,0.443167204,0.166295798,0.617097462,0
2992,0.594765302,0.242314966,0.343093328,0.357711827,0.132286748,0.556627215,0.0305,0.0,0.0311,0.0776,0.16666667,0.0,0.0375,0.05,0.0607,0.0558,0.0288,0.0625,0.0,0.104940402,0.0,0.0,0.0521,0.038,0.058,0.0805,0.00511,0.323853855,1.31e-05,0.270237013,0.149116186,0.670542096,0
2993,0.433634598,0.116287944,0.419168778,0.3837645,0.093,0.670059237,0.113648211,1.0,0.0112,0.113772785,0.0,0.0585,0.375381518,0.282086881,0.045,0.0,0.0,0.0,0.0318,0.0,0.0298,0.113247074,0.286748747,0.0,0.22945134,0.0,0.0663,0.148117148,0.00583,0.537095953,0.255844683,0.676710181,1
2994,0.390797241,0.147641235,0.328640424,0.294885582,0.0538,0.623196068,0.0911,0.0,0.0541,0.0931,0.0,0.073,0.344608386,0.254585866,0.0,0.0,0.0,0.0,0.0709,0.0,0.0,0.0,0.262490952,0.0,0.209612732,0.0,0.0428,0.279919382,0.000237,0.548430053,0.418717344,0.765912618,0
2995,0.648324728,0.423684063,0.19488835,0.176200809,0.13891549,0.522894882,0.0868,1.0,0.0863,0.0207,0.0,0.0,0.0574,0.10659347,0.157468445,0.0511,0.0263,0.214626483,0.0709,0.0213,0.166666669,0.0,0.0279,0.0955,0.0842,0.158757243,0.0183,0.4506426,1.11e-05,0.373669514,0.130445067,0.57983225,0
2996,0.699499314,0.257936445,0.253728846,0.266909531,0.15229252,0.535954888,0.0507,1.0,0.150190186,0.0207,0.0,0.0,0.0,0.0516,0.0293,0.0391,0.0,0.209971464,0.0,0.0,0.110651155,0.0,0.0,0.0833,0.0457,0.0616,0.0,0.395406193,5.73e-06,0.406309355,0.127044551,0.682802698,1
2997,0.586195861,0.358810177,0.317277479,0.331978823,0.346751386,0.567430985,0.195358861,1.0,0.0,0.0207,0.0,0.0,0.0,0.208664167,0.0,0.0,0.0,0.0,0.33316023,0.0,0.0,0.0,0.0,0.0,0.127772185,0.0639,0.0911,0.45064243,4.72e-06,0.295970604,0.239133225,0.636670451,0
2998,0.536432092,0.140715426,0.358975323,0.305645343,0.11241103,0.616583802,0.101459443,0.0,0.0,0.118686857,0.0,0.0963,0.300305209,0.246941134,0.0,0.0,0.0128,0.0,0.0826,0.0,0.0,0.0313,0.208544548,0.00435,0.196376796,0.0,0.0669,0.192051283,0.00139,0.475373372,0.329537279,0.716797454,1
2999,0.540121765,0.196317528,0.22446893,0.218431589,0.091,0.542805186,0.167475631,0.0,0.164751929,0.248165172,0.16666667,0.132312038,0.0751,0.182179282,0.0796,0.0558,0.0288,0.187499999,0.0821,0.138051795,0.0,0.0,0.130340334,0.0647,0.25565748,0.0805,0.0226,0.379089923,0.000261,0.664695226,0.276367767,0.659678854,0
3000,0.547929543,0.263255056,0.378772416,0.328859819,0.098,0.591413163,0.0634,0.0,0.0324,0.031,0.0,0.104220475,0.0375,0.129182711,0.0587,0.0783,0.0,0.0,0.0932,0.0,0.0,0.0,0.0782,0.0585,0.10361857,0.0,0.0314,0.379090093,4.08e-05,0.385177915,0.217766773,0.682539007,0
3001,0.756685066,0.458446302,0.286045205,0.290828501,0.25678668,0.533724607,0.119596856,1.0,0.0324,0.0,0.16666667,0.043,0.181225677,0.1750146,0.0806,0.0949,0.0288,0.0758,0.237482357,0.0718,0.0831,0.0,0.0,0.0539,0.0956,0.0688,0.167566233,0.487132684,6.91e-06,0.294280716,0.158746309,0.563301266,0
